archive_id,object_id,change_date,new_price
3494,1402,2024-07-16,36582123
3495,1402,2021-05-27,39044504
3496,1403,2023-06-23,22420130
3497,1403,2024-01-17,24589218
3498,1403,2024-03-02,22985755
3499,1404,2025-05-30,42399646
3500,1404,2017-08-20,42468514
3501,1404,2025-04-26,42722040
3502,1405,2026-02-28,5739820
3503,1405,2025-04-07,9628704
3504,1406,2023-11-13,11299975
3505,1406,2020-02-19,13420156
3506,1407,2023-07-10,45438526
3507,1407,2017-10-22,46757207
3508,1408,2020-04-19,45557113
3509,1408,2026-03-29,42618406
3510,1409,2022-01-05,43373927
3511,1409,2021-06-01,43949096
3512,1409,2022-01-20,44512930
3513,1410,2026-06-09,8230204
3514,1410,2018-10-09,8381265
3515,1411,2017-07-28,42115626
3516,1411,2018-06-05,43440775
3517,1411,2026-01-02,45128700
3518,1412,2022-03-06,37646078
3519,1412,2023-12-06,35911571
3520,1413,2019-06-01,29732863
3521,1413,2020-05-19,31641975
3522,1414,2022-02-15,42036430
3523,1414,2017-05-08,38053200
3524,1415,2017-12-16,5020411
3525,1415,2021-04-01,2830058
3526,1416,2024-04-23,24792030
3527,1416,2020-02-10,23435847
3528,1416,2024-11-18,23205940
3529,1417,2024-10-06,1933489
3530,1417,2026-03-09,6204507
3531,1418,2023-08-30,27878636
3532,1418,2018-10-25,29112027
3533,1418,2023-04-18,30603753
3534,1419,2019-10-27,6039538
3535,1419,2025-01-25,9359670
3536,1420,2026-05-26,34984584
3537,1420,2022-12-03,33236135
3538,1421,2022-06-24,26293422
3539,1421,2021-06-10,30174622
3540,1422,2026-01-17,20939801
3541,1422,2024-11-13,20898412
3542,1422,2024-05-18,24153944
3543,1423,2026-03-05,39739301
3544,1423,2017-12-07,41833633
3545,1423,2024-08-13,39806387
3546,1424,2025-11-24,42568758
3547,1424,2019-02-02,44215695
3548,1425,2018-10-09,40084983
3549,1425,2016-10-26,43276003
3550,1426,2017-03-22,30015621
3551,1426,2025-10-31,31276628
3552,1427,2018-07-28,35878929
3553,1427,2016-11-13,33075567
3554,1427,2016-12-26,34761338
3555,1428,2018-02-17,23436621
3556,1428,2020-10-26,23632442
3557,1429,2019-07-02,47992597
3558,1429,2025-01-21,43313082
3559,1430,2023-05-30,4868288
3560,1430,2023-07-22,8291141
3561,1430,2017-06-15,10396545
3562,1431,2023-03-13,10106542
3563,1431,2019-07-29,11704713
3564,1431,2021-11-29,11706457
3565,1432,2017-12-07,5101353
3566,1432,2021-12-12,9808721
3567,1433,2024-10-13,11476514
3568,1433,2021-12-22,11068794
3569,1433,2026-06-12,14282699
3570,1434,2022-04-05,23855342
3571,1434,2018-04-22,21466321
3572,1435,2020-10-13,43147641
3573,1435,2026-05-21,42276656
3574,1435,2017-03-14,42509104
3575,1436,2026-02-01,23704643
3576,1436,2023-03-28,26439747
3577,1436,2024-01-19,25591381
3578,1437,2018-02-21,8958085
3579,1437,2016-09-17,8702777
3580,1437,2025-03-03,11354562
3581,1438,2016-08-10,22242729
3582,1438,2016-07-01,24842854
3583,1438,2020-12-25,25045140
3584,1439,2022-06-24,21876012
3585,1439,2025-03-26,18848177
3586,1439,2024-09-13,19116112
3587,1440,2019-08-05,40279365
3588,1440,2021-02-11,36641343
3589,1441,2019-02-20,43535820
3590,1441,2019-06-11,44228533
3591,1441,2024-09-14,46221729
3592,1442,2021-06-16,34654950
3593,1442,2023-03-06,36264638
3594,1442,2023-09-05,36117339
3595,1443,2022-06-03,19539564
3596,1443,2018-08-29,17269463
3597,1443,2021-07-14,19348912
3598,1444,2025-04-04,17122305
3599,1444,2019-11-06,15589469
3600,1444,2017-03-27,14078718
3601,1445,2022-05-07,23497255
3602,1445,2018-06-06,27704359
3603,1445,2024-03-29,23731509
3604,1446,2018-08-03,18459763
3605,1446,2026-06-13,22282677
3606,1447,2024-05-18,11870796
3607,1447,2019-02-11,14881923
3608,1447,2022-02-13,10969882
3609,1448,2017-07-24,9106234
3610,1448,2019-07-15,4825238
3611,1449,2020-03-02,32087663
3612,1449,2020-10-29,31634718
3613,1450,2019-12-22,11968458
3614,1450,2020-06-21,13230345
3615,1450,2022-01-17,11490273
3616,1451,2020-06-02,23544314
3617,1451,2023-10-28,19100854
3618,1451,2024-05-09,22616203
3619,1452,2022-10-27,9555067
3620,1452,2024-02-01,6166707
3621,1453,2024-09-15,43738949
3622,1453,2024-12-09,46237857
3623,1453,2024-01-12,47623090
3624,1454,2020-02-03,12486569
3625,1454,2020-09-26,10449216
3626,1455,2018-09-08,7587516
3627,1455,2023-01-27,8786859
3628,1455,2022-03-03,11369526
3629,1456,2025-07-10,7092966
3630,1456,2024-09-03,6318795
3631,1457,2021-12-18,43830433
3632,1457,2017-04-16,45057554
3633,1458,2019-12-29,33658324
3634,1458,2017-08-28,32686157
3635,1458,2016-08-17,36583599
3636,1459,2021-07-27,47154856
3637,1459,2023-12-02,48691584
3638,1460,2018-01-15,37298027
3639,1460,2020-11-03,34926826
3640,1460,2016-06-28,36795902
3641,1461,2024-06-22,13722581
3642,1461,2024-08-05,14252674
3643,1462,2017-10-01,34185870
3644,1462,2019-07-29,35447734
3645,1462,2025-02-24,33195430
3646,1463,2016-12-24,15689376
3647,1463,2023-07-01,11436789
3648,1464,2017-12-04,44158060
3649,1464,2026-04-12,46766692
3650,1465,2017-01-26,28851751
3651,1465,2024-08-30,34676610
3652,1465,2020-12-19,32219387
3653,1466,2023-03-08,38872849
3654,1466,2023-02-28,37858615
3655,1466,2023-06-27,37746248
3656,1467,2024-12-08,21545022
3657,1467,2021-02-12,22926050
3658,1468,2024-07-18,46689852
3659,1468,2019-01-19,44489153
3660,1468,2018-01-02,44656863
3661,1469,2024-04-16,33771621
3662,1469,2018-07-05,33916775
3663,1469,2019-05-16,34254654
3664,1470,2021-05-27,23459774
3665,1470,2020-05-22,27157309
3666,1471,2022-09-27,22280871
3667,1471,2023-02-09,22374628
3668,1472,2023-09-03,25734602
3669,1472,2024-12-26,28841628
3670,1473,2020-08-22,27270306
3671,1473,2017-05-01,25828584
3672,1474,2020-03-07,17918092
3673,1474,2019-02-01,20011143
3674,1475,2022-05-26,25927985
3675,1475,2019-10-30,26349044
3676,1475,2023-01-20,26272096
3677,1476,2026-03-21,22670124
3678,1476,2022-10-18,24304268
3679,1476,2018-12-06,25523918
3680,1477,2022-08-21,18193487
3681,1477,2022-01-07,23558266
3682,1477,2025-07-10,22581110
3683,1478,2024-01-20,12016129
3684,1478,2022-12-07,13839171
3685,1478,2024-10-20,12748206
3686,1479,2019-12-29,28231827
3687,1479,2021-12-02,30144013
3688,1480,2016-08-26,23725292
3689,1480,2024-07-18,24117689
3690,1481,2026-01-02,28528012
3691,1481,2018-01-24,30459747
3692,1482,2017-06-01,42681667
3693,1482,2024-12-19,41647613
3694,1483,2019-06-19,16654242
3695,1483,2025-05-13,14688555
3696,1484,2020-04-13,22102329
3697,1484,2021-07-14,26668103
3698,1484,2024-04-27,23749206
3699,1485,2023-01-15,7982735
3700,1485,2021-01-12,9266091
3701,1485,2023-07-15,8249228
3702,1486,2017-09-12,41115945
3703,1486,2019-08-05,43429641
3704,1487,2022-12-02,5360974
3705,1487,2017-12-21,5153568
3706,1487,2020-11-25,6746737
3707,1488,2019-12-15,10760342
3708,1488,2023-05-12,10382984
3709,1488,2020-06-30,9446947
3710,1489,2018-04-19,25078777
3711,1489,2026-03-23,23713759
3712,1489,2023-03-11,26833722
3713,1490,2019-06-20,16974864
3714,1490,2023-12-25,18867001
3715,1491,2022-02-24,30550280
3716,1491,2023-03-09,32216711
3717,1491,2021-07-18,32274554
3718,1492,2020-10-27,40059520
3719,1492,2020-04-07,41479939
3720,1493,2026-05-05,9897330
3721,1493,2017-02-14,10743125
3722,1493,2026-05-24,14972985
3723,1494,2021-11-21,6213067
3724,1494,2017-07-22,4507868
3725,1494,2022-03-16,9571218
3726,1495,2023-03-01,37627162
3727,1495,2023-04-18,40890399
3728,1495,2020-03-05,40957002
3729,1496,2016-10-02,8758150
3730,1496,2017-07-10,8299727
3731,1496,2023-03-05,10859918
3732,1497,2019-11-22,41104486
3733,1497,2023-02-09,41371019
3734,1498,2018-12-10,29830214
3735,1498,2018-06-25,30435255
3736,1498,2017-05-22,32700177
3737,1499,2022-07-29,37894621
3738,1499,2017-10-14,38438780
3739,1500,2023-02-02,42082978
3740,1500,2020-11-17,37739185
3741,1501,2017-06-07,11926288
3742,1501,2024-01-19,13698749
3743,1501,2025-02-26,10647941
3744,1502,2024-05-03,39902743
3745,1502,2017-06-01,41564721
3746,1502,2021-08-01,41060249
3747,1503,2025-01-01,29788438
3748,1503,2018-04-24,29619160
3749,1504,2018-01-04,32531789
3750,1504,2019-12-14,29868125
3751,1504,2022-08-31,33037055
3752,1505,2019-10-19,5826968
3753,1505,2024-07-30,6167033
3754,1506,2020-08-30,48483916
3755,1506,2023-07-18,46490453
3756,1507,2022-09-06,45051469
3757,1507,2019-03-13,45779654
3758,1508,2024-09-07,20121709
3759,1508,2019-04-02,24888175
3760,1508,2021-11-12,21137155
3761,1509,2026-05-09,7694756
3762,1509,2025-09-24,8789307
3763,1510,2023-02-25,13309987
3764,1510,2023-12-21,11204194
3765,1510,2024-04-24,13790513
3766,1511,2024-06-13,32496701
3767,1511,2017-07-07,30991881
3768,1512,2022-03-02,23412535
3769,1512,2022-08-10,22463100
3770,1512,2021-07-18,23732794
3771,1513,2025-04-07,34286812
3772,1513,2026-06-03,36040707
3773,1513,2017-02-06,35909516
3774,1514,2024-07-16,32073203
3775,1514,2017-12-28,33608291
3776,1515,2019-07-28,44842253
3777,1515,2026-06-22,46111257
3778,1515,2023-01-04,45602269
3779,1516,2018-02-09,35217636
3780,1516,2022-01-05,39246089
3781,1517,2021-06-13,2362581
3782,1517,2025-10-24,5264002
3783,1518,2019-08-03,32536588
3784,1518,2024-08-10,32447460
3785,1518,2016-08-19,34945139
3786,1519,2017-04-26,35383577
3787,1519,2018-08-21,35151491
3788,1519,2026-03-27,36852817
3789,1520,2020-09-05,13230805
3790,1520,2020-02-29,10535982
3791,1520,2018-04-04,13653795
3792,1521,2020-01-31,24596116
3793,1521,2018-08-30,21896450
3794,1521,2023-02-16,21588548
3795,1522,2025-02-19,6025714
3796,1522,2026-03-15,7790393
3797,1522,2019-10-16,8505315
3798,1523,2024-06-26,26439288
3799,1523,2020-12-04,24939538
3800,1524,2023-08-19,43738540
3801,1524,2016-10-22,41250250
3802,1525,2019-02-20,33235659
3803,1525,2017-07-26,30509412
3804,1525,2020-09-20,33446052
3805,1526,2023-11-13,24960862
3806,1526,2025-09-29,25282285
3807,1527,2025-08-02,16935683
3808,1527,2021-05-11,19343764
3809,1528,2017-10-05,3096187
3810,1528,2022-08-05,4220368
3811,1529,2024-12-22,23316710
3812,1529,2024-09-03,25318498
3813,1530,2017-11-23,6316696
3814,1530,2018-10-11,5348963
3815,1531,2017-08-14,43878406
3816,1531,2025-06-05,43364865
3817,1531,2020-12-30,42608848
3818,1532,2019-05-31,15535913
3819,1532,2022-11-04,16155551
3820,1532,2017-07-19,14450063
3821,1533,2022-06-25,41102470
3822,1533,2023-07-06,40126736
3823,1534,2017-12-02,24905795
3824,1534,2024-07-08,26923817
3825,1535,2023-11-20,4772121
3826,1535,2022-09-04,6079734
3827,1535,2022-03-10,5686372
3828,1536,2025-12-19,20584989
3829,1536,2019-02-19,23955067
3830,1537,2019-02-10,32163240
3831,1537,2020-03-20,34615386
3832,1537,2022-09-29,34878027
3833,1538,2022-08-16,19467060
3834,1538,2018-09-05,24527388
3835,1539,2025-10-10,24185807
3836,1539,2021-12-21,27512899
3837,1540,2025-12-09,38353448
3838,1540,2024-10-24,39889237
3839,1541,2016-11-29,38157988
3840,1541,2023-11-29,36881199
3841,1542,2019-10-16,38934954
3842,1542,2016-07-27,34635433
3843,1542,2019-01-18,39736648
3844,1543,2018-12-27,29631754
3845,1543,2025-10-11,30557491
3846,1544,2019-06-28,44746174
3847,1544,2020-04-06,47634020
3848,1544,2020-06-24,46320389
3849,1545,2022-07-18,11545782
3850,1545,2018-12-02,13016069
3851,1545,2025-09-18,14788392
3852,1546,2023-12-09,22350583
3853,1546,2025-06-10,21814915
3854,1547,2024-12-10,21267047
3855,1547,2018-03-29,21617633
3856,1548,2022-11-05,25976933
3857,1548,2019-10-09,26583743
3858,1548,2022-06-10,27865724
3859,1549,2023-06-13,14423916
3860,1549,2021-08-01,15239208
3861,1550,2024-09-18,19707296
3862,1550,2019-02-20,21506409
3863,1551,2023-06-16,4644377
3864,1551,2025-06-04,1824563
3865,1551,2021-09-29,5805591
3866,1552,2024-12-16,39409305
3867,1552,2020-12-31,36660899
3868,1553,2023-06-28,45098304
3869,1553,2021-03-09,42810396
3870,1554,2022-08-06,42414510
3871,1554,2021-12-07,45711903
3872,1554,2017-01-18,46861719
3873,1555,2024-03-18,20957494
3874,1555,2019-01-15,22422423
3875,1556,2025-04-26,20633250
3876,1556,2020-08-24,20743942
3877,1557,2018-03-22,13157421
3878,1557,2016-08-21,10073036
3879,1558,2018-07-25,24658994
3880,1558,2025-11-03,26711089
3881,1559,2022-06-27,44665147
3882,1559,2017-04-24,49186102
3883,1559,2025-06-05,45079589
3884,1560,2025-10-07,31551644
3885,1560,2017-04-23,34884589
3886,1560,2025-08-28,32400595
3887,1561,2024-08-22,7446837
3888,1561,2021-11-07,5620392
3889,1561,2023-05-01,9413310
3890,1562,2021-10-03,5827246
3891,1562,2022-06-09,6829249
3892,1563,2016-11-27,29433775
3893,1563,2022-03-25,31558557
3894,1563,2025-09-16,29094225
3895,1564,2018-05-13,37732167
3896,1564,2016-09-04,33542302
3897,1564,2021-12-01,35906812
3898,1565,2025-06-26,19187256
3899,1565,2016-08-26,17959576
3900,1566,2018-04-29,6317943
3901,1566,2016-07-01,3661214
3902,1566,2026-01-13,3221556
3903,1567,2025-12-07,32544067
3904,1567,2023-08-17,28535387
3905,1568,2024-09-30,21757478
3906,1568,2024-11-03,24500211
3907,1568,2020-11-23,23266038
3908,1569,2020-10-15,34201733
3909,1569,2024-12-21,32154187
3910,1569,2023-11-17,37861040
3911,1570,2017-10-28,28433884
3912,1570,2020-01-31,26873759
3913,1571,2024-01-26,6674689
3914,1571,2025-07-06,12164583
3915,1572,2025-10-18,24232964
3916,1572,2023-09-25,22537534
3917,1572,2022-11-20,24719720
3918,1573,2019-10-09,6772302
3919,1573,2023-01-03,4094821
3920,1573,2021-07-03,6436757
3921,1574,2023-02-01,39322809
3922,1574,2022-02-04,41582256
3923,1574,2020-08-05,41678252
3924,1575,2020-03-15,37259340
3925,1575,2020-06-14,36366181
3926,1575,2021-08-01,36476187
3927,1576,2024-01-12,29091969
3928,1576,2024-01-02,28774238
3929,1577,2021-03-06,1866087
3930,1577,2026-03-29,5909026
3931,1577,2023-06-03,4593778
3932,1578,2020-05-14,26834488
3933,1578,2019-11-08,27438971
3934,1578,2024-08-18,24444660
3935,1579,2026-04-17,35234033
3936,1579,2018-12-28,31942945
3937,1580,2019-02-17,12967784
3938,1580,2023-10-18,12542029
3939,1580,2019-05-16,10401977
3940,1581,2025-01-05,42543114
3941,1581,2018-06-03,43402091
3942,1581,2017-09-26,45408776
3943,1582,2022-05-05,27739243
3944,1582,2016-06-25,30891702
3945,1583,2019-07-23,21652568
3946,1583,2020-03-11,22045239
3947,1583,2024-09-21,25239689
3948,1584,2021-05-30,27118525
3949,1584,2019-12-28,26169999
3950,1584,2025-10-26,25859205
3951,1585,2024-12-16,17131842
3952,1585,2020-08-21,17690605
3953,1586,2021-05-18,27056042
3954,1586,2021-10-20,27620094
3955,1587,2017-04-30,32074106
3956,1587,2021-12-20,30261530
3957,1588,2019-04-10,13639692
3958,1588,2018-06-08,14527162
3959,1588,2021-05-27,13894849
3960,1589,2016-08-14,33312041
3961,1589,2021-11-28,34737217
3962,1590,2016-07-16,13676940
3963,1590,2020-10-07,16172595
3964,1590,2024-07-10,14147204
3965,1591,2018-09-11,39457848
3966,1591,2023-07-25,40066882
3967,1591,2016-12-03,40139104
3968,1592,2024-08-10,36410994
3969,1592,2026-01-23,37638344
3970,1593,2023-09-27,19156612
3971,1593,2019-04-06,21147545
3972,1594,2017-10-07,13386187
3973,1594,2021-01-22,13360623
3974,1595,2022-07-09,29934257
3975,1595,2026-06-20,33420195
3976,1596,2024-10-02,34978249
3977,1596,2024-02-22,36701688
3978,1597,2020-06-28,9967202
3979,1597,2023-06-11,10598913
3980,1598,2022-11-24,32315174
3981,1598,2016-09-29,33208477
3982,1599,2026-03-17,21945789
3983,1599,2025-07-14,22425639
3984,1599,2021-11-13,24354051
3985,1600,2026-05-08,2897741
3986,1600,2018-06-05,7726937
3987,1600,2025-12-10,5981455
3988,1601,2018-01-21,3264899
3989,1601,2023-12-11,4048344
3990,1601,2021-07-17,3530106
3991,1602,2024-09-19,40620830
3992,1602,2020-06-01,42715331
3993,1603,2023-02-02,23677568
3994,1603,2023-11-21,28792664
3995,1603,2022-09-06,26272608
3996,1604,2019-12-17,27583809
3997,1604,2023-12-24,27643547
3998,1605,2025-06-20,8919434
3999,1605,2025-06-10,11382635
4000,1606,2022-06-06,29459513
4001,1606,2025-05-21,34766889
4002,1607,2024-02-19,40868603
4003,1607,2021-07-26,41748140
4004,1608,2025-01-29,11085123
4005,1608,2022-05-14,13283911
4006,1609,2022-08-20,42610206
4007,1609,2024-03-04,44057803
4008,1610,2018-06-15,39166502
4009,1610,2020-08-20,40573143
4010,1611,2018-05-26,42023121
4011,1611,2025-07-30,40300583
4012,1612,2020-10-12,6452362
4013,1612,2020-12-08,8515296
4014,1613,2020-12-18,38048502
4015,1613,2023-02-11,36951617
4016,1614,2017-07-27,28006408
4017,1614,2023-11-16,29721725
4018,1614,2020-08-10,31463320
4019,1615,2026-01-28,10268403
4020,1615,2021-12-02,7636025
4021,1616,2019-07-22,30348455
4022,1616,2022-03-29,30130693
4023,1617,2024-08-14,21308652
4024,1617,2020-09-28,24117575
4025,1617,2024-08-05,26411698
4026,1618,2024-08-01,4254668
4027,1618,2024-09-11,6717044
4028,1619,2021-03-13,46790835
4029,1619,2020-07-03,45870090
4030,1620,2023-12-08,27512942
4031,1620,2019-02-27,27961616
4032,1621,2017-10-28,35679150
4033,1621,2018-11-18,32546553
4034,1621,2020-04-03,35443673
4035,1622,2025-02-09,40317079
4036,1622,2021-02-19,45391293
4037,1623,2025-03-28,15938167
4038,1623,2024-03-19,17781822
4039,1624,2024-01-13,32334895
4040,1624,2022-10-03,34957232
4041,1624,2022-12-30,34513468
4042,1625,2017-09-16,46841433
4043,1625,2017-11-09,44988727
4044,1625,2025-10-19,44671352
4045,1626,2026-01-18,18573910
4046,1626,2025-04-21,16108434
4047,1626,2024-06-14,16848392
4048,1627,2022-02-14,22947067
4049,1627,2022-10-28,22761731
4050,1627,2024-11-09,23025668
4051,1628,2025-08-16,8584931
4052,1628,2020-03-25,8780115
4053,1629,2018-08-19,31754225
4054,1629,2019-08-30,34794720
4055,1630,2017-02-28,27220482
4056,1630,2016-12-15,27147965
4057,1631,2017-06-28,25208114
4058,1631,2021-12-24,23481875
4059,1631,2016-09-06,29293572
4060,1632,2021-11-29,37763077
4061,1632,2021-05-08,39028815
4062,1633,2022-06-10,29754246
4063,1633,2018-05-27,26390278
4064,1634,2023-12-05,29158614
4065,1634,2020-05-21,29186585
4066,1634,2022-12-07,31456601
4067,1635,2021-12-14,27714743
4068,1635,2025-11-02,29075654
4069,1635,2022-09-02,30870399
4070,1636,2021-04-24,10352202
4071,1636,2017-01-09,6854026
4072,1636,2021-12-17,12303244
4073,1637,2026-02-14,47500277
4074,1637,2017-08-13,47359024
4075,1637,2026-03-14,45749623
4076,1638,2020-04-14,40976471
4077,1638,2021-03-10,43078354
4078,1638,2021-08-17,45535335
4079,1639,2019-08-14,10260261
4080,1639,2021-05-31,7526262
4081,1639,2023-06-05,10455296
4082,1640,2018-08-11,6472007
4083,1640,2024-06-16,8351367
4084,1641,2018-03-24,3627425
4085,1641,2018-10-07,7066918
4086,1641,2019-09-05,4431591
4087,1642,2020-06-16,35688739
4088,1642,2020-09-03,33149100
4089,1642,2017-05-31,35609628
4090,1643,2023-05-22,13484161
4091,1643,2022-03-12,12337128
4092,1643,2020-07-02,13136274
4093,1644,2019-11-30,28597451
4094,1644,2022-10-19,25889836
4095,1645,2019-10-15,41184957
4096,1645,2022-09-28,42670357
4097,1646,2024-07-04,39223098
4098,1646,2021-10-23,37082017
4099,1647,2026-06-07,7595344
4100,1647,2025-09-09,8830894
4101,1648,2016-10-25,8025971
4102,1648,2026-03-05,11055243
4103,1649,2023-03-18,27136747
4104,1649,2019-02-19,28297266
4105,1649,2025-01-16,27169379
4106,1650,2019-08-21,10029984
4107,1650,2018-07-07,15319225
4108,1650,2023-05-03,10901722
4109,1651,2016-06-22,14812546
4110,1651,2025-05-30,12961015
4111,1651,2024-10-23,12387166
4112,1652,2026-01-01,39029970
4113,1652,2024-10-15,38325363
4114,1653,2022-01-02,46545150
4115,1653,2024-06-24,44224560
4116,1654,2025-01-19,27506964
4117,1654,2025-11-12,25081063
4118,1654,2018-12-18,28085518
4119,1655,2024-07-28,36408011
4120,1655,2019-09-17,38739855
4121,1656,2024-05-20,10730826
4122,1656,2023-09-14,11650864
4123,1656,2020-09-07,10918185
4124,1657,2017-04-12,29164482
4125,1657,2024-06-13,30777616
4126,1658,2024-03-23,22946248
4127,1658,2020-03-16,28373852
4128,1659,2026-05-11,2786480
4129,1659,2025-03-30,4270802
4130,1660,2020-09-05,46236554
4131,1660,2023-11-30,48072366
4132,1661,2023-01-08,40504078
4133,1661,2023-06-25,44905267
4134,1662,2016-12-08,42616005
4135,1662,2026-02-27,45538611
4136,1663,2024-12-20,32897575
4137,1663,2026-02-28,33297564
4138,1664,2024-12-15,21582621
4139,1664,2025-01-13,23596756
4140,1664,2022-01-07,22877689
4141,1665,2022-03-04,21806317
4142,1665,2016-08-30,20011947
4143,1665,2017-05-31,21197618
4144,1666,2021-06-12,23578025
4145,1666,2021-03-11,19333042
4146,1666,2022-08-30,24014394
4147,1667,2017-04-06,27865537
4148,1667,2024-01-08,24198775
4149,1667,2018-11-12,24603121
4150,1668,2023-04-10,22284338
4151,1668,2019-02-23,25258998
4152,1668,2016-12-08,24191716
4153,1669,2017-11-11,41436296
4154,1669,2016-10-06,41563671
4155,1670,2023-12-26,4073758
4156,1670,2020-05-29,2517610
4157,1670,2019-07-27,8266966
4158,1671,2018-12-25,47098223
4159,1671,2023-05-12,46616821
4160,1671,2022-07-11,44970137
4161,1672,2018-12-26,14680524
4162,1672,2024-02-08,13731447
4163,1672,2025-04-07,15274383
4164,1673,2019-03-02,14572326
4165,1673,2022-05-09,12807555
4166,1674,2021-05-26,37038754
4167,1674,2023-01-14,37505093
4168,1675,2020-07-07,26750886
4169,1675,2016-09-27,25833967
4170,1676,2022-02-17,37743309
4171,1676,2021-08-25,37483145
4172,1676,2017-10-22,37179518
4173,1677,2022-06-13,5028961
4174,1677,2023-09-17,5298176
4175,1677,2024-12-23,6107410
4176,1678,2018-07-14,26679816
4177,1678,2017-08-16,26902184
4178,1678,2024-04-11,25748321
4179,1679,2023-12-29,42091983
4180,1679,2021-11-28,39610748
4181,1679,2019-12-07,38984644
4182,1680,2026-05-30,33191265
4183,1680,2025-11-06,36459149
4184,1681,2023-12-31,4470395
4185,1681,2019-04-10,7286313
4186,1682,2021-03-15,44746246
4187,1682,2021-11-04,45579387
4188,1683,2025-11-22,22871050
4189,1683,2018-01-05,27166757
4190,1684,2025-11-18,25518481
4191,1684,2024-04-21,26893907
4192,1684,2017-01-21,26080500
4193,1685,2025-01-30,29391464
4194,1685,2024-12-28,28906522
4195,1685,2021-08-24,29359762
4196,1686,2016-08-05,9759090
4197,1686,2024-11-21,12870624
4198,1687,2022-01-28,4791832
4199,1687,2021-11-02,5904610
4200,1688,2019-11-19,14291918
4201,1688,2025-11-03,13672601
4202,1688,2016-07-05,12722541
4203,1689,2022-09-04,5647213
4204,1689,2019-10-21,4727167
4205,1689,2023-02-21,7176991
4206,1690,2022-03-27,11241385
4207,1690,2024-08-04,10516520
4208,1691,2018-11-20,16454044
4209,1691,2023-11-30,19637988
4210,1692,2025-05-06,5144521
4211,1692,2020-02-29,7360525
4212,1692,2022-10-14,9950143
4213,1693,2017-01-14,13975707
4214,1693,2024-03-09,15330913
4215,1694,2016-11-18,5631364
4216,1694,2022-05-31,5141386
4217,1695,2017-11-13,22337087
4218,1695,2019-09-14,23631150
4219,1696,2017-03-31,33191039
4220,1696,2023-06-05,35827774
4221,1697,2023-07-17,6112316
4222,1697,2024-02-07,8954966
4223,1697,2019-07-25,9469986
4224,1698,2017-07-29,15073017
4225,1698,2018-08-29,16641286
4226,1698,2025-07-27,17094980
4227,1699,2018-04-16,40864320
4228,1699,2021-11-16,40186286
4229,1699,2023-01-28,38681758
4230,1700,2025-10-15,43534056
4231,1700,2020-08-05,42164303
4232,1701,2025-11-16,44322729
4233,1701,2024-02-16,46871548
4234,1702,2016-12-13,47189391
4235,1702,2019-08-04,48527095
4236,1702,2024-09-12,46502247
4237,1703,2025-05-01,25860631
4238,1703,2022-02-23,28187926
4239,1703,2020-04-16,25708528
4240,1704,2024-02-15,20521545
4241,1704,2026-02-26,20949920
4242,1704,2025-12-11,24541799
4243,1705,2019-02-13,30727410
4244,1705,2018-05-16,35466411
4245,1706,2021-05-21,25600985
4246,1706,2026-03-25,22954206
4247,1706,2019-05-18,25153710
4248,1707,2021-10-01,40036267
4249,1707,2017-11-28,43223654
4250,1707,2020-04-05,42249831
4251,1708,2024-07-09,45377178
4252,1708,2018-03-26,42301776
4253,1708,2024-08-18,45613184
4254,1709,2020-07-30,37091649
4255,1709,2016-07-07,37647460
4256,1710,2023-09-21,37611896
4257,1710,2019-09-29,39804538
4258,1710,2026-02-09,38311760
4259,1711,2017-01-27,26631937
4260,1711,2025-06-23,28567141
4261,1711,2022-10-20,27285185
4262,1712,2025-07-02,18206962
4263,1712,2020-02-22,16771922
4264,1712,2017-01-15,18823727
4265,1713,2023-06-01,11476233
4266,1713,2025-12-27,11409887
4267,1713,2020-11-28,13696221
4268,1714,2025-01-04,8098804
4269,1714,2019-12-12,3492775
4270,1714,2023-09-15,8346919
4271,1715,2025-04-01,31929651
4272,1715,2018-07-30,28542794
4273,1716,2023-09-04,37322181
4274,1716,2024-01-04,35135633
4275,1717,2019-03-24,33313291
4276,1717,2019-11-10,34217385
4277,1718,2025-08-02,40993826
4278,1718,2023-03-10,39377954
4279,1719,2023-09-18,16776160
4280,1719,2022-03-10,18108182
4281,1720,2023-07-07,23783924
4282,1720,2017-04-03,26256734
4283,1720,2023-04-06,25389509
4284,1721,2024-07-20,11366579
4285,1721,2024-08-26,13510299
4286,1721,2022-10-16,12196615
4287,1722,2022-06-05,14813106
4288,1722,2026-01-26,15936581
4289,1723,2022-07-11,34329847
4290,1723,2024-02-10,37664047
4291,1723,2020-08-13,40175937
4292,1724,2022-01-14,42308072
4293,1724,2021-06-01,44108479
4294,1725,2018-03-08,27918174
4295,1725,2016-07-10,25522979
4296,1725,2021-11-21,24756867
4297,1726,2023-12-28,34668386
4298,1726,2024-08-30,34368169
4299,1727,2018-09-13,21839002
4300,1727,2022-06-29,21805570
4301,1727,2016-09-04,24387990
4302,1728,2021-06-20,9802786
4303,1728,2017-02-19,13294858
4304,1728,2019-07-08,11454858
4305,1729,2022-01-21,44842355
4306,1729,2025-07-18,44325753
4307,1730,2025-01-06,23054368
4308,1730,2025-10-18,26763628
4309,1730,2017-07-28,24863123
4310,1731,2016-11-29,42752370
4311,1731,2025-09-02,42959911
4312,1732,2021-12-02,29401024
4313,1732,2022-01-03,30831601
4314,1732,2025-06-19,30957915
4315,1733,2024-02-02,21336817
