price_history_id,property_id,change_date,new_price
3468,1674,2022-10-17,20719094
3469,1675,2015-01-01,14679073
3470,1675,2019-05-18,13335953
3471,1676,2015-01-01,18396217
3472,1677,2015-01-01,14181703
3473,1677,2024-09-01,13551295
3474,1678,2015-01-01,6585007
3475,1678,2019-08-09,6909147
3476,1678,2021-06-14,6228003
3477,1678,2025-02-11,5300313
3478,1679,2015-01-01,2153689
3479,1679,2024-11-27,2463507
3480,1680,2015-01-01,5739571
3481,1681,2015-01-01,14123909
3482,1681,2025-11-30,12493222
3483,1682,2015-01-01,13649695
3484,1682,2016-04-07,13347379
3485,1682,2019-11-09,14491133
3486,1683,2015-01-01,19772977
3487,1683,2016-01-02,19020048
3488,1683,2026-01-24,22435299
3489,1684,2015-01-01,17626464
3490,1684,2015-01-07,17807271
3491,1684,2021-05-13,19778196
3492,1685,2015-01-01,2913275
3493,1685,2015-04-24,3287425
3494,1685,2017-09-30,3054869
3495,1686,2015-01-01,8867567
3496,1686,2021-07-08,9030051
3497,1687,2015-01-01,8283674
3498,1687,2022-07-21,9402859
3499,1688,2015-01-01,7736804
3500,1688,2022-09-15,6852979
3501,1688,2026-06-20,5984603
3502,1689,2015-01-01,2265547
3503,1689,2019-06-28,2402679
3504,1690,2015-01-01,8878451
3505,1691,2015-01-01,15876937
3506,1691,2020-07-18,18113161
3507,1692,2015-01-01,11392565
3508,1692,2015-03-28,12106625
3509,1692,2023-09-10,10507847
3510,1693,2015-01-01,18674036
3511,1693,2021-01-24,22956779
3512,1694,2015-01-01,12271682
3513,1694,2017-08-15,11798873
3514,1695,2015-01-01,12244187
3515,1695,2024-03-24,15027658
3516,1696,2015-01-01,7030085
3517,1696,2017-07-04,6117783
3518,1697,2015-01-01,8721382
3519,1698,2015-01-01,9808444
3520,1698,2021-09-10,10822076
3521,1698,2022-06-09,11004575
3522,1699,2015-01-01,3970253
3523,1700,2015-01-01,15008444
3524,1700,2018-12-22,15961717
3525,1701,2015-01-01,1829886
3526,1701,2019-06-28,2148853
3527,1702,2015-01-01,5708711
3528,1702,2020-08-29,6392338
3529,1702,2022-05-17,6530640
3530,1702,2023-01-21,5725489
3531,1703,2015-01-01,11170342
3532,1703,2015-02-05,13489883
3533,1703,2023-03-20,16761949
3534,1704,2015-01-01,16367880
3535,1704,2019-01-24,19620602
3536,1704,2021-01-13,23830088
3537,1705,2015-01-01,8391638
3538,1706,2015-01-01,3962082
3539,1707,2015-01-01,12705514
3540,1707,2015-04-22,15611913
3541,1708,2015-01-01,9204289
3542,1709,2015-01-01,15517338
3543,1709,2015-06-04,14448522
3544,1710,2015-01-01,16027842
3545,1710,2024-07-16,15484279
3546,1711,2015-01-01,5681117
3547,1712,2015-01-01,5187324
3548,1712,2015-07-23,4699571
3549,1712,2021-12-24,4788281
3550,1713,2015-01-01,8810818
3551,1713,2021-04-17,8927797
3552,1714,2015-01-01,12944648
3553,1714,2015-06-30,14925014
3554,1715,2015-01-01,4484487
3555,1715,2022-03-07,4683278
3556,1716,2015-01-01,17070432
3557,1716,2017-02-21,15181032
3558,1717,2015-01-01,17617483
3559,1717,2015-07-20,21103863
3560,1718,2015-01-01,5203205
3561,1718,2023-02-22,5552221
3562,1719,2015-01-01,8272721
3563,1719,2023-09-28,7813378
3564,1720,2015-01-01,19278674
3565,1720,2024-07-08,21513468
3566,1721,2015-01-01,12996885
3567,1722,2015-01-01,14304743
3568,1722,2019-01-13,16635367
3569,1722,2026-03-14,15214473
3570,1723,2015-01-01,14472712
3571,1724,2015-01-01,6332312
3572,1725,2015-01-01,15504084
3573,1725,2019-04-03,16370596
3574,1726,2015-01-01,18276462
3575,1727,2015-01-01,7533592
3576,1727,2019-12-12,7600134
3577,1728,2015-01-01,14259822
3578,1728,2018-05-21,13973853
3579,1728,2021-09-17,12924479
3580,1728,2024-03-06,15725351
3581,1729,2015-01-01,19044757
3582,1729,2023-08-05,16193191
3583,1729,2023-11-22,15651910
3584,1729,2024-09-08,16958732
3585,1730,2015-01-01,11670010
3586,1730,2017-12-30,10415122
3587,1731,2015-01-01,11853477
3588,1731,2019-10-17,12335302
3589,1732,2015-01-01,16597884
3590,1733,2015-01-01,11828554
3591,1733,2019-04-08,14009483
3592,1733,2019-07-03,14038521
3593,1733,2023-01-09,12072777
3594,1734,2015-01-01,7306923
3595,1734,2021-09-15,7290431
3596,1734,2021-11-03,8360818
3597,1734,2023-08-16,7189088
3598,1735,2015-01-01,1984025
3599,1735,2016-01-22,2415317
3600,1735,2020-01-19,2962328
3601,1735,2026-02-11,2862685
3602,1736,2015-01-01,15791355
3603,1737,2015-01-01,14003402
3604,1737,2016-05-08,14991684
3605,1738,2015-01-01,7324037
3606,1738,2022-03-26,9018518
3607,1739,2015-01-01,5666586
3608,1739,2016-04-04,6967645
3609,1740,2015-01-01,12827252
3610,1740,2018-07-25,12703694
3611,1740,2025-04-22,11269764
3612,1741,2015-01-01,18880379
3613,1741,2025-01-25,20944285
3614,1742,2015-01-01,11347175
3615,1742,2017-06-01,9823829
3616,1743,2015-01-01,13115196
3617,1743,2018-01-09,11170804
3618,1743,2020-08-29,12191677
3619,1744,2015-01-01,9787578
3620,1745,2015-01-01,7071575
3621,1745,2015-03-02,7275818
3622,1746,2015-01-01,17484463
3623,1746,2016-07-15,18100304
3624,1747,2015-01-01,2670657
3625,1747,2025-11-06,2956481
3626,1748,2015-01-01,5741103
3627,1748,2020-02-29,4921314
3628,1749,2015-01-01,4411658
3629,1749,2018-03-15,4014477
3630,1749,2024-07-25,4429766
3631,1750,2015-01-01,3141036
3632,1750,2022-12-24,3161672
3633,1751,2015-01-01,2212285
3634,1751,2026-03-06,2031687
3635,1752,2015-01-01,1770333
3636,1752,2023-10-19,1960203
3637,1753,2015-01-01,12563848
3638,1754,2015-01-01,7078657
3639,1755,2015-01-01,7342881
3640,1755,2019-12-30,6860661
3641,1756,2015-01-01,4995199
3642,1756,2018-10-26,4277243
3643,1757,2015-01-01,6642116
3644,1757,2015-04-08,5682038
3645,1757,2022-12-14,6993965
3646,1758,2015-01-01,7562092
3647,1759,2015-01-01,5566808
3648,1759,2015-06-20,6480869
3649,1759,2022-08-31,7854031
3650,1760,2015-01-01,15209447
3651,1761,2015-01-01,16140843
3652,1761,2017-02-28,16751441
3653,1762,2015-01-01,10673083
3654,1762,2017-04-14,12048997
3655,1762,2020-08-31,11815880
3656,1762,2022-05-13,14222205
3657,1763,2015-01-01,4087735
3658,1763,2018-10-25,4721563
3659,1763,2025-01-12,4589501
3660,1764,2015-01-01,13330535
3661,1764,2020-02-12,14947738
3662,1764,2022-05-25,18136492
3663,1764,2022-08-18,17271106
3664,1765,2015-01-01,13765092
3665,1765,2016-07-08,14414511
3666,1766,2015-01-01,7988671
3667,1766,2017-01-13,7761565
3668,1767,2015-01-01,13504988
3669,1768,2015-01-01,12083242
3670,1768,2018-09-12,11627401
3671,1768,2023-03-21,12931141
3672,1769,2015-01-01,19420479
3673,1769,2015-05-30,21655077
3674,1769,2017-11-04,22034760
3675,1769,2021-05-31,26904252
3676,1770,2015-01-01,18250781
3677,1771,2015-01-01,9981446
3678,1771,2017-04-09,11624587
3679,1772,2015-01-01,19842972
3680,1772,2017-06-11,18681292
3681,1772,2021-09-10,22901610
3682,1773,2015-01-01,12850543
3683,1773,2020-09-08,15778924
3684,1774,2015-01-01,6369417
3685,1774,2020-01-27,7534064
3686,1774,2021-05-15,7054398
3687,1775,2015-01-01,14141158
3688,1775,2019-02-18,14947685
3689,1775,2019-07-17,14142528
3690,1776,2015-01-01,1983095
3691,1776,2024-10-16,2329267
3692,1776,2025-12-01,2420352
3693,1777,2015-01-01,18600135
3694,1777,2023-11-10,22687043
3695,1778,2015-01-01,10755202
3696,1779,2015-01-01,14707428
3697,1779,2015-11-11,16090420
3698,1779,2018-09-24,15082793
3699,1780,2015-01-01,9449752
3700,1780,2018-08-15,11325594
3701,1781,2015-01-01,15449329
3702,1781,2017-12-20,17399088
3703,1781,2023-01-07,20819891
3704,1781,2026-03-25,17960685
3705,1782,2015-01-01,1797897
3706,1782,2018-04-07,2096668
3707,1782,2021-11-13,2049809
3708,1783,2015-01-01,2998951
3709,1783,2016-07-26,3413683
3710,1784,2015-01-01,6867611
3711,1784,2015-01-05,6938740
3712,1785,2015-01-01,6542687
3713,1785,2015-08-26,5582719
3714,1785,2016-03-14,5767809
3715,1786,2015-01-01,10407457
3716,1787,2015-01-01,7581736
3717,1787,2021-04-05,8558090
3718,1788,2015-01-01,15993347
3719,1789,2015-01-01,17442421
3720,1789,2017-05-19,20718361
3721,1789,2023-03-17,22502547
3722,1789,2023-10-01,21554209
3723,1790,2015-01-01,12588345
3724,1790,2021-03-12,15581822
3725,1791,2015-01-01,1160631
3726,1792,2015-01-01,1958896
3727,1793,2015-01-01,5620689
3728,1793,2024-10-28,7009688
3729,1794,2015-01-01,4688930
3730,1794,2016-04-29,5254572
3731,1795,2015-01-01,1163261
3732,1796,2015-01-01,12525836
3733,1797,2015-01-01,7207281
3734,1797,2016-08-23,6397797
3735,1797,2017-11-09,5974820
3736,1797,2024-12-06,5621052
3737,1798,2015-01-01,3171984
3738,1799,2015-01-01,16569095
3739,1799,2020-10-08,19198800
3740,1800,2015-01-01,8802759
3741,1800,2017-12-13,10125274
3742,1800,2024-09-20,11119335
3743,1801,2015-01-01,12093489
3744,1802,2015-01-01,4374581
3745,1803,2015-01-01,9019529
3746,1803,2016-02-10,9745075
3747,1804,2015-01-01,10219792
3748,1804,2015-02-10,9368973
3749,1804,2022-11-12,9305150
3750,1804,2023-10-26,11203100
3751,1805,2015-01-01,9864826
3752,1806,2015-01-01,15567023
3753,1806,2015-04-14,15600051
3754,1806,2020-04-28,14403081
3755,1807,2015-01-01,12540913
3756,1808,2015-01-01,2715052
3757,1808,2020-08-11,2846362
3758,1809,2015-01-01,18734514
3759,1810,2015-01-01,12747317
3760,1810,2020-12-20,12580181
3761,1811,2015-01-01,3692643
3762,1812,2015-01-01,15475008
3763,1812,2019-01-21,18094532
3764,1812,2024-04-03,21342841
3765,1812,2025-03-04,23484037
3766,1813,2015-01-01,8789671
3767,1813,2019-07-29,7746837
3768,1814,2015-01-01,11215191
3769,1814,2021-06-15,11136591
3770,1815,2015-01-01,8379274
3771,1815,2020-09-20,9463678
3772,1816,2015-01-01,15021693
3773,1817,2015-01-01,7257129
3774,1817,2019-07-19,6481061
3775,1818,2015-01-01,16288322
3776,1819,2015-01-01,15839845
3777,1820,2015-01-01,4203386
3778,1820,2015-07-21,3808935
3779,1820,2018-08-02,3369946
3780,1820,2025-04-12,3292384
3781,1821,2015-01-01,16959417
3782,1821,2017-07-25,17286248
3783,1822,2015-01-01,6596415
3784,1822,2021-10-08,6285929
3785,1822,2023-07-19,5598257
3786,1823,2015-01-01,15237647
3787,1824,2015-01-01,9641560
3788,1824,2023-02-07,10166693
3789,1825,2015-01-01,15833590
3790,1825,2025-03-06,13547951
3791,1826,2015-01-01,2986783
3792,1826,2023-03-27,2818377
3793,1827,2015-01-01,15478313
3794,1828,2015-01-01,8880975
3795,1828,2016-06-08,9672138
3796,1828,2019-12-25,11896034
3797,1828,2022-06-03,12185472
3798,1829,2015-01-01,17578299
3799,1829,2016-12-08,17126639
3800,1829,2020-05-08,14780194
3801,1829,2024-08-21,14513737
3802,1830,2015-01-01,19114457
3803,1831,2015-01-01,5195736
3804,1831,2015-03-20,5879284
3805,1831,2019-12-14,5982225
3806,1831,2020-02-04,5629426
3807,1832,2015-01-01,4354041
3808,1832,2018-01-30,5359420
3809,1832,2022-06-09,5017088
3810,1832,2024-11-01,5833156
3811,1833,2015-01-01,18817932
3812,1833,2015-03-23,19989104
3813,1833,2015-06-07,17298397
3814,1833,2023-04-23,18177721
3815,1834,2015-01-01,4035049
3816,1834,2024-09-29,4479248
3817,1835,2015-01-01,2918787
3818,1836,2015-01-01,9129956
3819,1836,2021-01-01,9098066
3820,1837,2015-01-01,5857095
3821,1837,2018-06-20,6818673
3822,1838,2015-01-01,8970735
3823,1839,2015-01-01,9568181
3824,1840,2015-01-01,13140392
3825,1840,2019-01-30,13490259
3826,1840,2024-02-15,13984316
3827,1841,2015-01-01,3144912
3828,1842,2015-01-01,12114416
3829,1843,2015-01-01,1814797
3830,1843,2016-08-18,1998970
3831,1843,2018-10-19,1854310
3832,1844,2015-01-01,3854840
3833,1844,2016-01-17,4367145
3834,1845,2015-01-01,11037963
3835,1846,2015-01-01,13499433
3836,1847,2015-01-01,3837242
3837,1847,2018-08-21,4314097
3838,1847,2021-01-31,5143704
3839,1848,2015-01-01,17233935
3840,1848,2021-03-17,19324091
3841,1849,2015-01-01,4597137
3842,1849,2024-04-10,4657819
3843,1850,2015-01-01,4848434
3844,1850,2022-03-03,5936670
3845,1850,2025-01-09,6482740
3846,1850,2025-05-13,6521187
3847,1851,2015-01-01,12399515
3848,1851,2024-10-01,15051533
3849,1851,2025-04-20,14079983
3850,1852,2015-01-01,6426546
3851,1852,2022-09-03,7626646
3852,1853,2015-01-01,5739717
3853,1853,2020-02-29,5070193
3854,1854,2015-01-01,2797685
3855,1854,2017-03-08,2925451
3856,1854,2018-02-24,3446294
3857,1855,2015-01-01,6221733
3858,1856,2015-01-01,19453089
3859,1857,2015-01-01,3533896
3860,1857,2015-09-23,3629528
3861,1857,2021-12-16,4071455
3862,1858,2015-01-01,15601193
3863,1858,2015-06-28,13971856
3864,1858,2017-09-04,12026442
3865,1859,2015-01-01,5593903
3866,1859,2018-05-17,6281829
3867,1860,2015-01-01,17351876
3868,1861,2015-01-01,10798481
3869,1861,2020-01-22,11748129
3870,1862,2015-01-01,3717075
3871,1862,2015-12-20,3451671
3872,1863,2015-01-01,9532742
3873,1864,2015-01-01,2715250
3874,1865,2015-01-01,6958650
3875,1866,2015-01-01,13659541
3876,1866,2018-06-26,14455854
3877,1866,2022-05-02,15528254
3878,1867,2015-01-01,19621084
3879,1867,2017-07-27,23639908
3880,1868,2015-01-01,11391089
3881,1868,2023-03-21,13694356
3882,1869,2015-01-01,6707642
3883,1869,2017-07-30,7051070
3884,1870,2015-01-01,16186369
3885,1870,2020-01-23,14064212
3886,1870,2022-10-03,15603253
3887,1871,2015-01-01,2594643
3888,1872,2015-01-01,7902664
3889,1873,2015-01-01,16409477
3890,1873,2017-08-29,15901422
3891,1874,2015-01-01,3308793
3892,1874,2023-11-06,3770172
3893,1875,2015-01-01,9056204
3894,1875,2022-02-13,9660084
3895,1875,2022-05-31,8583016
3896,1876,2015-01-01,3533929
3897,1876,2020-11-16,4177251
3898,1876,2024-09-14,4661863
3899,1877,2015-01-01,15978940
3900,1878,2015-01-01,2626322
3901,1878,2017-07-22,2561790
3902,1878,2020-01-12,2427228
3903,1879,2015-01-01,10422664
3904,1879,2023-06-21,9278464
3905,1880,2015-01-01,11418798
3906,1881,2015-01-01,1098046
3907,1882,2015-01-01,18965619
3908,1882,2021-12-01,17403299
3909,1883,2015-01-01,8920386
3910,1884,2015-01-01,19460750
3911,1884,2020-01-30,21874983
3912,1884,2023-08-25,19265711
3913,1885,2015-01-01,13976692
3914,1885,2016-03-14,15925964
3915,1886,2015-01-01,14793376
3916,1887,2015-01-01,1303251
3917,1888,2015-01-01,19969672
3918,1888,2023-03-17,22407739
3919,1889,2015-01-01,17068684
3920,1889,2017-01-23,19548964
3921,1889,2021-07-27,21310190
3922,1889,2022-07-03,22084658
3923,1890,2015-01-01,18122179
3924,1890,2015-02-24,17623866
3925,1891,2015-01-01,17310539
3926,1891,2018-04-11,15989310
3927,1892,2015-01-01,2434175
3928,1893,2015-01-01,5341995
3929,1894,2015-01-01,4346153
3930,1894,2021-10-23,5374493
3931,1894,2022-05-15,6531782
3932,1895,2015-01-01,16326054
3933,1896,2015-01-01,9101522
3934,1897,2015-01-01,13253536
3935,1897,2021-03-01,11411742
3936,1897,2024-02-19,12686254
3937,1898,2015-01-01,18888972
3938,1898,2016-10-20,18478257
3939,1898,2017-04-29,17039195
3940,1899,2015-01-01,16394028
3941,1900,2015-01-01,13459243
3942,1901,2015-01-01,4695322
3943,1901,2019-08-02,5088115
3944,1901,2025-11-27,4488741
3945,1902,2015-01-01,9886267
3946,1902,2015-10-18,9605228
3947,1902,2015-11-25,9161626
3948,1903,2015-01-01,13192627
3949,1903,2026-03-16,13707724
3950,1904,2015-01-01,14268358
3951,1904,2026-01-05,14351030
3952,1905,2015-01-01,4854856
3953,1905,2016-04-11,5007336
3954,1906,2015-01-01,17727431
3955,1907,2015-01-01,15736797
3956,1907,2024-05-05,17684101
3957,1908,2015-01-01,4903354
3958,1908,2020-08-23,5493187
3959,1909,2015-01-01,17793185
3960,1909,2023-06-09,16130350
3961,1910,2015-01-01,15282680
3962,1911,2015-01-01,12890865
3963,1911,2024-06-01,11650619
3964,1912,2015-01-01,14479654
3965,1912,2019-09-10,14518359
3966,1912,2025-09-08,16849201
3967,1913,2015-01-01,19250349
3968,1914,2015-01-01,1847565
3969,1914,2016-01-07,1935818
3970,1915,2015-01-01,16393645
3971,1916,2015-01-01,19269401
3972,1916,2019-05-04,20423660
3973,1916,2025-03-28,23466292
3974,1917,2015-01-01,2561565
3975,1918,2015-01-01,5690569
3976,1919,2015-01-01,10686821
3977,1919,2025-01-09,13193584
3978,1920,2015-01-01,11130952
3979,1921,2015-01-01,14119189
3980,1921,2020-10-20,12994786
3981,1921,2022-02-18,13250850
3982,1922,2015-01-01,8328702
3983,1923,2015-01-01,4706086
3984,1924,2015-01-01,16337019
3985,1924,2020-10-05,14518789
3986,1925,2015-01-01,11005605
3987,1926,2015-01-01,4431480
3988,1926,2016-11-01,4290597
3989,1927,2015-01-01,8608944
3990,1928,2015-01-01,14313798
3991,1928,2018-07-25,16387134
3992,1928,2023-06-08,15287288
3993,1928,2024-09-22,18638761
3994,1929,2015-01-01,9788975
3995,1929,2019-02-19,11616454
3996,1930,2015-01-01,14029123
3997,1930,2016-07-02,14947457
3998,1931,2015-01-01,19970890
3999,1931,2021-08-13,21053422
4000,1932,2015-01-01,17208007
4001,1932,2018-10-13,16116679
4002,1932,2021-05-22,17252624
4003,1932,2023-01-22,20043475
4004,1933,2015-01-01,8762032
4005,1934,2015-01-01,10338330
4006,1934,2025-07-08,10799094
4007,1935,2015-01-01,8644952
4008,1935,2022-03-16,8133216
4009,1936,2015-01-01,3642677
4010,1936,2018-05-19,3936499
4011,1936,2018-06-13,3631223
4012,1937,2015-01-01,5864280
4013,1937,2018-11-12,6642931
4014,1937,2022-11-29,8165597
4015,1938,2015-01-01,4812280
4016,1938,2025-02-10,4413182
4017,1939,2015-01-01,2934449
4018,1939,2021-04-26,3196565
4019,1940,2015-01-01,10400594
4020,1941,2015-01-01,9865833
4021,1942,2015-01-01,5870558
4022,1942,2017-03-22,5182425
4023,1943,2015-01-01,16155282
4024,1944,2015-01-01,18232314
4025,1945,2015-01-01,17099894
4026,1946,2015-01-01,7461897
4027,1947,2015-01-01,19001065
4028,1948,2015-01-01,14437830
4029,1948,2025-02-20,17169365
4030,1949,2015-01-01,17121511
4031,1949,2017-04-11,17622826
4032,1950,2015-01-01,18469771
4033,1950,2017-11-29,21850705
4034,1951,2015-01-01,17007621
4035,1951,2026-03-31,18413370
4036,1951,2026-05-12,18956900
4037,1952,2015-01-01,2908583
4038,1952,2021-11-30,3554123
4039,1953,2015-01-01,5523871
4040,1954,2015-01-01,5168763
4041,1955,2015-01-01,19330291
4042,1955,2015-04-05,22543197
4043,1955,2016-05-17,28069389
4044,1956,2015-01-01,12943570
4045,1956,2017-12-15,11493480
4046,1957,2015-01-01,18936090
4047,1957,2021-12-19,23631489
4048,1958,2015-01-01,1315853
4049,1958,2019-06-28,1377706
4050,1959,2015-01-01,11515391
4051,1959,2015-07-02,10908548
4052,1960,2015-01-01,14688014
4053,1961,2015-01-01,4158088
4054,1962,2015-01-01,16468537
4055,1962,2018-10-18,16412697
4056,1962,2019-08-22,16264320
4057,1962,2021-12-10,19146201
4058,1963,2015-01-01,14905551
4059,1964,2015-01-01,11237064
4060,1964,2017-08-01,10531010
4061,1965,2015-01-01,19809061
4062,1965,2022-11-20,17540368
4063,1966,2015-01-01,8088680
4064,1966,2023-02-22,9107017
4065,1967,2015-01-01,2796905
4066,1967,2017-07-23,3471551
4067,1968,2015-01-01,6593176
4068,1968,2015-11-18,5904396
4069,1969,2015-01-01,7951857
4070,1969,2022-08-09,6800326
4071,1970,2015-01-01,3578984
4072,1970,2017-04-24,3748988
4073,1971,2015-01-01,7325853
4074,1971,2020-05-08,8265341
4075,1971,2020-07-02,7405478
4076,1972,2015-01-01,8442486
4077,1972,2021-11-23,9509795
4078,1972,2026-05-14,9687026
4079,1973,2015-01-01,5044461
4080,1973,2022-02-02,4776250
4081,1973,2024-02-18,4958141
4082,1974,2015-01-01,18679273
4083,1974,2023-02-04,20198986
4084,1975,2015-01-01,2523672
4085,1975,2022-12-27,2752873
4086,1976,2015-01-01,2888521
4087,1977,2015-01-01,6480854
4088,1977,2020-12-04,7452295
4089,1978,2015-01-01,13467871
4090,1978,2025-10-30,13241116
4091,1979,2015-01-01,8546641
4092,1979,2015-11-14,8704234
4093,1980,2015-01-01,8865830
4094,1980,2015-09-18,10788187
4095,1981,2015-01-01,19393154
4096,1981,2022-04-24,17443462
4097,1981,2023-02-26,18188849
4098,1982,2015-01-01,10343287
4099,1982,2017-08-04,9693013
4100,1982,2025-09-02,10689910
4101,1982,2026-01-12,9708575
4102,1983,2015-01-01,11809783
4103,1983,2018-03-07,14251933
4104,1983,2018-08-28,12717520
4105,1984,2015-01-01,10137847
4106,1985,2015-01-01,7182609
4107,1985,2017-01-21,8635175
4108,1986,2015-01-01,3240391
4109,1986,2021-01-21,3847047
4110,1987,2015-01-01,9524865
4111,1987,2021-12-01,11401820
4112,1987,2022-05-29,13787218
4113,1988,2015-01-01,4566624
4114,1988,2017-11-19,5692676
4115,1988,2018-02-19,6447908
4116,1989,2015-01-01,14616927
4117,1989,2015-12-31,13134854
4118,1989,2017-05-24,14012262
4119,1990,2015-01-01,8827274
4120,1990,2023-12-08,8425174
4121,1991,2015-01-01,9664022
4122,1992,2015-01-01,7976274
4123,1992,2016-03-28,8550114
4124,1992,2021-06-05,8356330
4125,1993,2015-01-01,4147943
4126,1993,2022-06-19,3886835
4127,1994,2015-01-01,2769032
4128,1994,2023-08-21,2363287
4129,1995,2015-01-01,16780426
4130,1995,2023-02-17,17762526
4131,1996,2015-01-01,12330489
4132,1996,2016-08-29,13547569
4133,1996,2019-01-07,15041119
4134,1997,2015-01-01,15383073
4135,1997,2020-04-02,14957600
4136,1998,2015-01-01,19065012
4137,1998,2025-07-01,21006880
4138,1999,2015-01-01,2077447
4139,1999,2017-07-20,2388447
4140,2000,2015-01-01,6900278
4141,2000,2015-07-12,7137377
4142,2000,2024-09-07,7882665
